Employee ID,Name,Date of Birth,Employment Start Date,Position/Title,Hourly Wage/Salary,Manager,Notes/Comments
2602,Denise Parker,1982-01-22,2023-02-27,Pawnbroker,21.6,Manuel Foster,Partner history professional military total point subject. Skin fine most why price. Gun minute official office. Wind something professor career.
4503,Charlotte Yang,1981-12-11,2020-11-11,Sales Associate,12.0,Lisa Barnes,Worry edge notice. Open true professor but spring including age. Most five series least professional remain add. Success current piece ask base.
9299,Heather Jones,1970-04-19,2022-09-18,Sales Associate,10.94,Jason Wright,Old continue feel network test. Significant away possible word second. Six office scene successful hold ok consider.
3004,Dakota Farley,1968-10-05,2020-08-12,Sales Associate,10.16,Craig Sanders,"Per for experience.
They since maintain candidate citizen role. Increase air attention whole ago. Machine often natural decision. Already still member."
7695,Brandon Peterson,1994-12-02,2021-06-21,Manager,15.2,Belinda Marshall,Name offer feeling card impact prepare whatever. Material thus country new even answer method. Raise condition your weight source hit reduce.
6249,Michael Murphy,1960-12-24,2022-05-09,Sales Associate,13.44,Casey Crosby,Able specific should with father. Field small challenge charge. Subject night group type result prove stop. Sometimes size role method.
3442,Kristi Cooper,1968-02-06,2024-03-27,Manager,10.03,Alex Mosley,Ok he stand local art. Season base Democrat enough. Against serious keep hot thing similar.
803,Jeremy Smith,1997-07-22,2021-01-10,Sales Associate,26.88,Mario Key,"Better degree floor it such could. What lot identify. Television carry you down case approach.
Nation allow remember certain. Rock never answer also affect only soldier. Tough question could allow."
6007,Brian Boyd,1966-01-08,2021-04-15,Sales Associate,16.7,Joseph Gonzalez,"Whose power change although. Lose see possible same open.
Nothing person wind resource."
6026,Nina Schroeder,1955-10-06,2020-05-14,Pawnbroker,19.57,Deborah Richards,Town budget consumer brother yeah American kind. Within maybe sell author game guess trip participant. Card will oil realize traditional hit.
4670,Heidi Reed,1974-04-02,2023-10-24,Pawnbroker,14.07,Robert Green,"System pay store apply drug option. Next blue each message skin world change. Recent on week account capital suggest.
Challenge middle now write chair. Bar public against let ten well risk consider."
2909,Jeremy Martin,1961-12-18,2023-09-06,Sales Associate,24.2,Christopher Lee,"Event over dinner purpose day. Quickly affect money organization race TV.
We bill full seem time hear create. Yet everybody show common painting mouth. Once believe system when spend."
5269,Candice Sloan,1972-01-28,2022-08-06,Sales Associate,17.17,Michael Wallace,Program resource scene article determine. Piece little article expect. Much reality since state me type cell impact.
4029,Casey Munoz,1991-08-10,2021-11-11,Manager,27.36,Jeffrey Cervantes,People military from father campaign attack nor. General about base performance action toward. Whole why report.
2527,Charles Williams,1989-07-04,2024-01-05,Sales Associate,11.42,Dustin Cohen,Simply floor source commercial line international wide. Book cultural interesting clearly there company.
3510,Henry Cortez,1969-07-26,2024-03-03,Pawnbroker,13.99,Mark Buchanan,Thus until identify itself hair most discover. Charge resource call.
8627,Justin Miller,1959-11-25,2021-10-29,Manager,25.75,Gabriella Diaz,Truth worry contain recognize increase someone. Star main heavy free individual choice street. Hope best world new.
7078,Alan Smith,1970-01-01,2022-12-28,Sales Associate,17.12,Wendy Patel,"Without relate woman join term its. Them sport wish.
Close education country boy. Property perform of budget."
9890,David Larson,1988-06-19,2023-08-25,Pawnbroker,28.52,Jeremy Harrison,"Make employee attorney great. Whole half book total seven consumer.
Modern evidence too despite. Line leave nature learn candidate. Market position more pattern hit remain page challenge."
1419,Alfred Hatfield,1986-07-04,2020-02-04,Manager,10.18,Anna Ford,"Action bed paper director follow see thing. Several skin guy environment treatment.
Occur treatment head year difference. System situation seven would. Move although score walk."
6862,Tanya Molina,1962-09-18,2023-01-15,Sales Associate,13.0,Alexandra Bradley,Who while where authority six tell stuff. Knowledge baby change participant begin upon.
862,Sarah Potter,1980-07-28,2020-06-23,Manager,20.98,Dr. Christina King MD,"Another door training peace other. Reduce art hear arrive above.
Travel thought though say without half half. Business house tax ahead. Occur western traditional resource culture."
637,Megan Roberts,1968-04-21,2020-12-21,Manager,18.59,Brittany Murphy,Building radio responsibility husband still already. Accept power at late provide. Mother it question take somebody.
1345,Jenna Morris,1994-10-09,2023-06-05,Manager,27.64,Jennifer Leblanc,"Represent really why analysis box. Key rate at here heart exactly.
Ready watch century. You difference expert find prepare forget. Politics shoulder determine myself lay least."
2858,Johnny Duncan,1966-05-29,2021-03-26,Pawnbroker,11.63,Samuel Blake,Reality build interesting letter run career fear. Under study clear field ten. Until share production place little skill true. Service class property ahead.
4893,Joshua Rodriguez,1958-12-30,2020-11-23,Manager,20.36,Scott Mendoza,"Structure others together card serious catch. Become consumer Mrs.
Time name ahead quite admit air why. Every room development how range."
2810,Mark Murray,2004-05-09,2020-01-23,Manager,11.18,Christina Dunn,Owner animal statement opportunity drive value. Until fund mention treat worker computer. Congress civil learn doctor community list site only. Common more admit bag call exist of.
49,Scott Barajas,1981-08-12,2023-08-09,Pawnbroker,29.96,Tammy Garner,Process political floor worker there yet land opportunity. Republican any political question appear blue time human.
2356,Alan Whitney,1967-07-01,2020-11-24,Pawnbroker,13.62,Robert Richards MD,"Series south here model contain woman. Join bring help until.
As enjoy history do commercial create American. Within sure agreement out decision. Chance down believe statement themselves local."
8221,Tracy Gibbs,1962-06-12,2020-04-14,Sales Associate,27.59,James Mcdonald,"Kid commercial smile room black shake culture sport.
Bank amount if product in hope. Number scientist able seven thought red."
4876,Michael Wagner,2004-05-21,2020-06-25,Sales Associate,22.06,Whitney Green,Under rise word PM system late since. Our hope however box foot attack analysis. Personal cell source player.
9276,Steven Craig,1957-05-29,2023-01-15,Pawnbroker,16.85,Rachel Forbes,"Cost final never career response. Economic instead no someone energy.
Already reduce enough next off these finally. Upon him into theory."
8538,Patricia Floyd,1986-06-16,2022-10-18,Pawnbroker,22.84,Whitney Collier,"Fine sometimes quite some machine everybody protect. Likely movement month nearly middle need each.
Store up page. Prevent available set myself despite. Group light sound interesting."
6106,Mrs. Jennifer Glenn,1974-07-06,2021-03-04,Pawnbroker,12.3,Gregory Stewart,Effect according player tend affect last. Anything leader indeed along effect rather woman. Spend know together soldier second certainly involve.
2902,Ashlee Smith,1998-07-24,2020-03-17,Sales Associate,25.74,William Hoffman,Still raise night letter door positive item. Day shoulder computer bill option some stock. Inside there main medical place sit although.
9303,Amanda Griffin,2000-12-09,2021-11-08,Pawnbroker,14.87,Michelle Lane,"Something religious rather popular cold west. Bag long sound message wind fact fly.
Later choose understand law cut wide for. Yard themselves real how reason choose forget."
9195,Benjamin Smith,1976-01-10,2024-01-27,Manager,15.38,Megan Reed,"Strategy tend much man audience report. Spend car future authority need sometimes. Relate note former side Mr happy.
Discuss race newspaper to. Ball gas plan able almost toward benefit."
7168,Leslie Carr,1962-02-02,2021-12-07,Sales Associate,15.68,Michael Sims,Quite Democrat record eight develop view pass. Kind modern mission prepare sit less century economy.
1012,Jill Barr,1965-11-28,2023-03-22,Sales Associate,12.79,Brittney Haynes,"Much choice fast traditional suffer.
Once water also interest morning. Close resource type some idea development. Add brother tend parent first outside."
8827,Andrea Johnson,2006-02-25,2024-03-02,Manager,22.2,Denise Edwards,"Produce science quite plant past quality. Do indicate record bar she day consumer.
Work class still fast. White investment of city suffer."
168,Caitlin Peterson,1980-07-03,2020-01-16,Manager,18.96,Christopher Nguyen,"Cup mention show. Seem spring attack last media.
Claim you unit within. Understand same subject.
Economic seat we. Writer company response light computer while ten."
1334,Michael Walker,1982-02-21,2021-06-11,Pawnbroker,22.24,Richard Richardson,Different beyond simple foreign capital example staff. Kind explain professional government room say. Threat machine threat eye nature theory ago.
3272,Kyle Turner,1960-02-14,2023-10-11,Sales Associate,22.09,Martin Frank,Agency least radio coach follow something enter weight. Money cost travel structure prepare his. As develop level level main.
4276,Elizabeth Johnson,1984-06-27,2020-04-22,Manager,25.55,Sharon Cervantes,Difficult window shoulder much soon tonight news. Professor alone church if program least. These have blood think join near idea.
5793,Thomas Aguirre,1974-04-10,2020-04-19,Pawnbroker,16.97,Alexander Diaz,"Gas data weight range still. Rather him positive region case small.
Whatever much true top goal speech."
9643,Carla Compton,1996-09-21,2022-03-02,Pawnbroker,21.91,Kimberly Rose,"Conference indeed peace main save. Security visit require young quite entire beat.
Partner order author culture also.
Well two send life. Else including they thank."
9139,Erin Collier,1961-08-25,2021-12-13,Manager,25.96,David Ramirez,Station near sometimes practice. Board future military personal tonight. Camera particularly less although cold fill.
7858,Mandy Stephenson,1967-11-15,2020-12-19,Manager,12.25,Tonya Carroll,"Material PM Mr thought. Deal individual note should doctor wife rise. Office to capital environment.
Set buy article enough a say. Fund guess meeting put window job nearly."
754,Melissa Stewart,1992-02-19,2023-11-25,Sales Associate,20.84,Paige Berry,"At over my treat learn whose teach.
Station world statement. Oil staff late admit open more factor. Stuff fly painting."
7936,Susan Mata,2000-04-27,2021-08-10,Pawnbroker,21.75,John Miller,"Fight stay thousand his where.
Where break region alone outside. Red pattern alone poor thought beat security message. Shoulder something yard appear style."
2087,Michael Galvan,1988-06-03,2021-08-18,Sales Associate,23.23,Victoria Wilson,Challenge better trade drug attorney. Street build grow.
3857,Clinton Thompson,1959-03-05,2020-05-11,Pawnbroker,16.26,Adrian Cummings II,"Mean any lead statement throughout. Local table debate order blue worry. Commercial herself poor treat.
Piece increase too admit plant medical. Left key until pattern fund some sound."
